96	1	repo/2019/05/23/IMG_0194.JPG	581840	1080	1920
96	0	repo/.photo-org/trash/group-96/20180111-181440-4.jpg	812823	800	1422
96	0	repo/.photo-org/trash/group-96/IMG_20180111_181440_0194.JPG	573765	1080	1920
96	0	repo/.photo-org/trash/group-96/20180111-181440-2.jpg	76651	400	711
96	0	repo/.photo-org/trash/group-96/defaultimg_0194-2.jpg	76556	400	711
97	1	repo/2000/01/26/1586.jpg	296774	1280	960
97	0	repo/.photo-org/trash/group-97/default1586.jpg	84591	533	400
98	1	repo/2020/12/05/IMG_0196.JPG	5727342	4032	3024
98	0	repo/.photo-org/trash/group-98/2020-12-05_17.26.49.jpg	3782531	4032	3024
98	0	repo/.photo-org/trash/group-98/defaultimg_0196-3.jpg	101143	533	400
99	1	repo/2017/06/07/96b43e7c15947fd00b71b72a58ae1989.jpg	183574	1280	960
99	0	repo/.photo-org/trash/group-99/7ce723322def2623263414346aa09975.jpg	183072	1280	960
99	0	repo/.photo-org/trash/group-99/7faadc9ee8874e59dde32b73c235a8dd.jpg	181569	1280	960
99	0	repo/.photo-org/trash/group-99/default96b43e7c15947fd00b71b72a58ae1989.jpg	59291	533	400
99	0	repo/.photo-org/trash/group-99/default7ce723322def2623263414346aa09975.jpg	58753	533	400
99	0	repo/.photo-org/trash/group-99/default7faadc9ee8874e59dde32b73c235a8dd.jpg	58503	533	400
100	1	repo/2018/01/17/20180117-091452-3.jpg	465058	800	1066
100	0	repo/.photo-org/trash/group-100/defaultimg_0199-2.jpg	41589	400	533
100	0	repo/.photo-org/trash/group-100/20180117-091452.jpg	41571	400	533
101	1	repo/2000/01/26/1532.jpg	306620	1280	960
101	0	repo/.photo-org/trash/group-101/default1532.jpg	90866	533	400
102	1	repo/2014/04/12/img_0196.jpg	11798282	5184	3456
102	0	repo/.photo-org/trash/group-102/defaultimg_0196.jpg	126637	600	400
